Date,Open,High,Low,Close,Adj Close,Volume
2004-12-14,2934.100098,2934.100098,2934.100098,2934.100098,2934.100098,0
2004-12-15,2921.949951,2921.949951,2921.949951,2921.949951,2921.949951,0
2004-12-16,2929.629883,2929.629883,2929.629883,2929.629883,2929.629883,0
2004-12-17,2891.479980,2891.479980,2891.479980,2891.479980,2891.479980,0
2004-12-20,2906.250000,2906.250000,2906.250000,2906.250000,2906.250000,0
2004-12-21,2912.800049,2912.800049,2912.800049,2912.800049,2912.800049,0
2004-12-22,2937.739990,2937.739990,2937.739990,2937.739990,2937.739990,0
2004-12-23,2950.919922,2950.919922,2950.919922,2950.919922,2950.919922,0
2004-12-24,null,null,null,null,null,null
2004-12-27,2944.159912,2944.159912,2944.159912,2944.159912,2944.159912,0
2004-12-28,2955.100098,2955.100098,2955.100098,2955.100098,2955.100098,0
2004-12-29,2953.149902,2953.149902,2953.149902,2953.149902,2953.149902,0
2004-12-30,2951.239990,2951.239990,2951.239990,2951.239990,2951.239990,0
2004-12-31,2951.239990,2951.239990,2951.239990,2951.239990,2951.239990,0
2005-01-03,2970.020020,2970.020020,2970.020020,2970.020020,2970.020020,0
2005-01-04,2971.120117,2971.120117,2971.120117,2971.120117,2971.120117,0
2005-01-05,2947.189941,2947.189941,2947.189941,2947.189941,2947.189941,0
2005-01-06,2966.239990,2966.239990,2966.239990,2966.239990,2966.239990,0
2005-01-07,2979.810059,2979.810059,2979.810059,2979.810059,2979.810059,0
2005-01-10,2977.209961,2977.209961,2977.209961,2977.209961,2977.209961,0
2005-01-11,2949.290039,2949.290039,2949.290039,2949.290039,2949.290039,0
2005-01-12,2924.010010,2924.010010,2924.010010,2924.010010,2924.010010,0
2005-01-13,2936.320068,2936.320068,2936.320068,2936.320068,2936.320068,0
2005-01-14,2948.219971,2948.219971,2948.219971,2948.219971,2948.219971,0
2005-01-17,2963.060059,2963.060059,2963.060059,2963.060059,2963.060059,0
2005-01-18,2962.429932,2962.429932,2962.429932,2962.429932,2962.429932,0
2005-01-19,2959.899902,2959.899902,2959.899902,2959.899902,2959.899902,0
2005-01-20,2937.709961,2937.709961,2937.709961,2937.709961,2937.709961,0
2005-01-21,2940.870117,2940.870117,2940.870117,2940.870117,2940.870117,0
2005-01-24,2937.830078,2937.830078,2937.830078,2937.830078,2937.830078,0
2005-01-25,2958.610107,2958.610107,2958.610107,2958.610107,2958.610107,0
2005-01-26,2956.429932,2956.429932,2956.429932,2956.429932,2956.429932,0
2005-01-27,2970.810059,2970.810059,2970.810059,2970.810059,2970.810059,0
2005-01-28,2955.889893,2955.889893,2955.889893,2955.889893,2955.889893,0
2005-01-31,2984.590088,2984.590088,2984.590088,2984.590088,2984.590088,0
2005-02-01,3008.850098,3008.850098,3008.850098,3008.850098,3008.850098,0
2005-02-02,3022.340088,3022.340088,3022.340088,3022.340088,3022.340088,0
2005-02-03,3010.389893,3010.389893,3010.389893,3010.389893,3010.389893,0
2005-02-04,3037.139893,3037.139893,3037.139893,3037.139893,3037.139893,0
2005-02-07,3051.969971,3051.969971,3051.969971,3051.969971,3051.969971,0
2005-02-08,3055.899902,3055.899902,3055.899902,3055.899902,3055.899902,0
2005-02-09,3044.360107,3044.360107,3044.360107,3044.360107,3044.360107,0
2005-02-10,3044.000000,3044.000000,3044.000000,3044.000000,3044.000000,0
2005-02-11,3080.080078,3080.080078,3080.080078,3080.080078,3080.080078,0
2005-02-14,3075.760010,3075.760010,3075.760010,3075.760010,3075.760010,0
2005-02-15,3086.949951,3086.949951,3086.949951,3086.949951,3086.949951,0
2005-02-16,3068.550049,3068.550049,3068.550049,3068.550049,3068.550049,0
2005-02-17,3067.340088,3067.340088,3067.340088,3067.340088,3067.340088,0
2005-02-18,3072.040039,3072.040039,3072.040039,3072.040039,3072.040039,0
2005-02-21,3063.639893,3063.639893,3063.639893,3063.639893,3063.639893,0
2005-02-22,3045.239990,3045.239990,3045.239990,3045.239990,3045.239990,0
2005-02-23,3028.080078,3028.080078,3028.080078,3028.080078,3028.080078,0
2005-02-24,3024.800049,3024.800049,3024.800049,3024.800049,3024.800049,0
2005-02-25,3062.719971,3062.719971,3062.719971,3062.719971,3062.719971,0
2005-02-28,3058.320068,3058.320068,3058.320068,3058.320068,3058.320068,0
2005-03-01,3078.439941,3078.439941,3078.439941,3078.439941,3078.439941,0
2005-03-02,3082.709961,3082.709961,3082.709961,3082.709961,3082.709961,0
2005-03-03,3078.100098,3078.100098,3078.100098,3078.100098,3078.100098,0
2005-03-04,3106.860107,3106.860107,3106.860107,3106.860107,3106.860107,0
2005-03-07,3114.540039,3114.540039,3114.540039,3114.540039,3114.540039,0
2005-03-08,3097.340088,3097.340088,3097.340088,3097.340088,3097.340088,0
2005-03-09,3081.989990,3081.989990,3081.989990,3081.989990,3081.989990,0
2005-03-10,3053.659912,3053.659912,3053.659912,3053.659912,3053.659912,0
2005-03-11,3060.360107,3060.360107,3060.360107,3060.360107,3060.360107,0
2005-03-14,3060.729980,3060.729980,3060.729980,3060.729980,3060.729980,0
2005-03-15,3083.729980,3083.729980,3083.729980,3083.729980,3083.729980,0
2005-03-16,3032.129883,3032.129883,3032.129883,3032.129883,3032.129883,0
2005-03-17,3039.800049,3039.800049,3039.800049,3039.800049,3039.800049,0
2005-03-18,3053.540039,3053.540039,3053.540039,3053.540039,3053.540039,0
2005-03-21,3038.139893,3038.139893,3038.139893,3038.139893,3038.139893,0
2005-03-22,3050.439941,3050.439941,3050.439941,3050.439941,3050.439941,0
2005-03-23,3036.850098,3036.850098,3036.850098,3036.850098,3036.850098,0
2005-03-24,3060.669922,3060.669922,3060.669922,3060.669922,3060.669922,0
2005-03-25,null,null,null,null,null,null
2005-03-28,null,null,null,null,null,null
2005-03-29,3069.350098,3069.350098,3069.350098,3069.350098,3069.350098,0
2005-03-30,3056.250000,3056.250000,3056.250000,3056.250000,3056.250000,0
2005-03-31,3055.729980,3055.729980,3055.729980,3055.729980,3055.729980,0
2005-04-01,3061.110107,3061.110107,3061.110107,3061.110107,3061.110107,0
2005-04-04,3042.169922,3042.169922,3042.169922,3042.169922,3042.169922,0
2005-04-05,3064.070068,3064.070068,3064.070068,3064.070068,3064.070068,0
2005-04-06,3076.229980,3076.229980,3076.229980,3076.229980,3076.229980,0
2005-04-07,3090.719971,3090.719971,3090.719971,3090.719971,3090.719971,0
2005-04-08,3088.919922,3088.919922,3088.919922,3088.919922,3088.919922,0
2005-04-11,3080.600098,3080.600098,3080.600098,3080.600098,3080.600098,0
2005-04-12,3065.179932,3065.179932,3065.179932,3065.179932,3065.179932,0
2005-04-13,3080.540039,3080.540039,3080.540039,3080.540039,3080.540039,0
2005-04-14,3075.330078,3075.330078,3075.330078,3075.330078,3075.330078,0
2005-04-15,3013.790039,3013.790039,3013.790039,3013.790039,3013.790039,0
2005-04-18,2947.780029,2947.780029,2947.780029,2947.780029,2947.780029,0
2005-04-19,2957.360107,2957.360107,2957.360107,2957.360107,2957.360107,0
2005-04-20,2944.330078,2944.330078,2944.330078,2944.330078,2944.330078,0
2005-04-21,2950.340088,2950.340088,2950.340088,2950.340088,2950.340088,0
2005-04-22,2976.389893,2976.389893,2976.389893,2976.389893,2976.389893,0
2005-04-25,2987.050049,2987.050049,2987.050049,2987.050049,2987.050049,0
2005-04-26,2983.229980,2983.229980,2983.229980,2983.229980,2983.229980,0
2005-04-27,2942.620117,2942.620117,2942.620117,2942.620117,2942.620117,0
2005-04-28,2930.870117,2930.870117,2930.870117,2930.870117,2930.870117,0
2005-04-29,2930.100098,2930.100098,2930.100098,2930.100098,2930.100098,0
2005-05-02,2949.090088,2949.090088,2949.090088,2949.090088,2949.090088,0
2005-05-03,2962.590088,2962.590088,2962.590088,2962.590088,2962.590088,0
2005-05-04,2981.040039,2981.040039,2981.040039,2981.040039,2981.040039,0
2005-05-05,3004.520020,3004.520020,3004.520020,3004.520020,3004.520020,0
2005-05-06,3019.260010,3019.260010,3019.260010,3019.260010,3019.260010,0
2005-05-09,3007.090088,3007.090088,3007.090088,3007.090088,3007.090088,0
2005-05-10,2983.419922,2983.419922,2983.419922,2983.419922,2983.419922,0
2005-05-11,2970.500000,2970.500000,2970.500000,2970.500000,2970.500000,0
2005-05-12,2993.090088,2993.090088,2993.090088,2993.090088,2993.090088,0
2005-05-13,2994.520020,2994.520020,2994.520020,2994.520020,2994.520020,0
2005-05-16,2988.159912,2988.159912,2988.159912,2988.159912,2988.159912,0
2005-05-17,2983.840088,2983.840088,2983.840088,2983.840088,2983.840088,0
2005-05-18,3036.300049,3036.300049,3036.300049,3036.300049,3036.300049,0
2005-05-19,3051.790039,3051.790039,3051.790039,3051.790039,3051.790039,0
2005-05-20,3050.449951,3050.449951,3050.449951,3050.449951,3050.449951,0
2005-05-23,3070.979980,3070.979980,3070.979980,3070.979980,3070.979980,0
2005-05-24,3066.550049,3066.550049,3066.550049,3066.550049,3066.550049,0
2005-05-25,3059.840088,3059.840088,3059.840088,3059.840088,3059.840088,0
2005-05-26,3086.080078,3086.080078,3086.080078,3086.080078,3086.080078,0
2005-05-27,3084.000000,3084.000000,3084.000000,3084.000000,3084.000000,0
2005-05-30,3096.540039,3096.540039,3096.540039,3096.540039,3096.540039,0
2005-05-31,3076.699951,3076.699951,3076.699951,3076.699951,3076.699951,0
2005-06-01,3125.879883,3125.879883,3125.879883,3125.879883,3125.879883,0
2005-06-02,3131.030029,3131.030029,3131.030029,3131.030029,3131.030029,0
2005-06-03,3114.270020,3114.270020,3114.270020,3114.270020,3114.270020,0
2005-06-06,3099.199951,3099.199951,3099.199951,3099.199951,3099.199951,0
2005-06-07,3134.820068,3134.820068,3134.820068,3134.820068,3134.820068,0
2005-06-08,3125.590088,3125.590088,3125.590088,3125.590088,3125.590088,0
2005-06-09,3122.929932,3122.929932,3122.929932,3122.929932,3122.929932,0
2005-06-10,3143.850098,3143.850098,3143.850098,3143.850098,3143.850098,0
2005-06-13,3159.830078,3159.830078,3159.830078,3159.830078,3159.830078,0
2005-06-14,3162.860107,3162.860107,3162.860107,3162.860107,3162.860107,0
2005-06-15,3147.550049,3147.550049,3147.550049,3147.550049,3147.550049,0
2005-06-16,3160.090088,3160.090088,3160.090088,3160.090088,3160.090088,0
2005-06-17,3178.479980,3178.479980,3178.479980,3178.479980,3178.479980,0
2005-06-20,3162.139893,3162.139893,3162.139893,3162.139893,3162.139893,0
2005-06-21,3179.620117,3179.620117,3179.620117,3179.620117,3179.620117,0
2005-06-22,3182.070068,3182.070068,3182.070068,3182.070068,3182.070068,0
2005-06-23,3190.800049,3190.800049,3190.800049,3190.800049,3190.800049,0
2005-06-24,3161.000000,3161.000000,3161.000000,3161.000000,3161.000000,0
2005-06-27,3132.500000,3132.500000,3132.500000,3132.500000,3132.500000,0
2005-06-28,3162.000000,3162.000000,3162.000000,3162.000000,3162.000000,0
2005-06-29,3178.560059,3178.560059,3178.560059,3178.560059,3178.560059,0
2005-06-30,3181.540039,3181.540039,3181.540039,3181.540039,3181.540039,0
2005-07-01,3208.610107,3208.610107,3208.610107,3208.610107,3208.610107,0
2005-07-04,3215.600098,3215.600098,3215.600098,3215.600098,3215.600098,0
2005-07-05,3207.909912,3207.909912,3207.909912,3207.909912,3207.909912,0
2005-07-06,3224.110107,3224.110107,3224.110107,3224.110107,3224.110107,0
2005-07-07,3170.060059,3170.060059,3170.060059,3170.060059,3170.060059,0
2005-07-08,3224.590088,3224.590088,3224.590088,3224.590088,3224.590088,0
2005-07-11,3246.399902,3246.399902,3246.399902,3246.399902,3246.399902,0
2005-07-12,3236.330078,3236.330078,3236.330078,3236.330078,3236.330078,0
2005-07-13,3260.669922,3260.669922,3260.669922,3260.669922,3260.669922,0
2005-07-14,3277.199951,3277.199951,3277.199951,3277.199951,3277.199951,0
2005-07-15,3278.709961,3278.709961,3278.709961,3278.709961,3278.709961,0
2005-07-18,3276.489990,3276.489990,3276.489990,3276.489990,3276.489990,0
2005-07-19,3314.060059,3314.060059,3314.060059,3314.060059,3314.060059,0
2005-07-20,3303.879883,3303.879883,3303.879883,3303.879883,3303.879883,0
2005-07-21,3299.919922,3299.919922,3299.919922,3299.919922,3299.919922,0
2005-07-22,3292.919922,3292.919922,3292.919922,3292.919922,3292.919922,0
2005-07-25,3298.270020,3298.270020,3298.270020,3298.270020,3298.270020,0
2005-07-26,3302.979980,3302.979980,3302.979980,3302.979980,3302.979980,0
2005-07-27,3310.840088,3310.840088,3310.840088,3310.840088,3310.840088,0
2005-07-28,3333.050049,3333.050049,3333.050049,3333.050049,3333.050049,0
2005-07-29,3326.510010,3326.510010,3326.510010,3326.510010,3326.510010,0
2005-08-01,3320.439941,3320.439941,3320.439941,3320.439941,3320.439941,0
2005-08-02,3349.909912,3349.909912,3349.909912,3349.909912,3349.909912,0
2005-08-03,3343.629883,3343.629883,3343.629883,3343.629883,3343.629883,0
2005-08-04,3310.620117,3310.620117,3310.620117,3310.620117,3310.620117,0
2005-08-05,3280.489990,3280.489990,3280.489990,3280.489990,3280.489990,0
2005-08-08,3292.409912,3292.409912,3292.409912,3292.409912,3292.409912,0
2005-08-09,3331.290039,3331.290039,3331.290039,3331.290039,3331.290039,0
2005-08-10,3370.840088,3370.840088,3370.840088,3370.840088,3370.840088,0
2005-08-11,3354.159912,3354.159912,3354.159912,3354.159912,3354.159912,0
2005-08-12,3334.149902,3334.149902,3334.149902,3334.149902,3334.149902,0
2005-08-15,3326.340088,3326.340088,3326.340088,3326.340088,3326.340088,0
2005-08-16,3307.419922,3307.419922,3307.419922,3307.419922,3307.419922,0
2005-08-17,3298.199951,3298.199951,3298.199951,3298.199951,3298.199951,0
2005-08-18,3283.840088,3283.840088,3283.840088,3283.840088,3283.840088,0
2005-08-19,3328.169922,3328.169922,3328.169922,3328.169922,3328.169922,0
2005-08-22,3330.439941,3330.439941,3330.439941,3330.439941,3330.439941,0
2005-08-23,3299.280029,3299.280029,3299.280029,3299.280029,3299.280029,0
2005-08-24,3294.250000,3294.250000,3294.250000,3294.250000,3294.250000,0
2005-08-25,3258.520020,3258.520020,3258.520020,3258.520020,3258.520020,0
2005-08-26,3224.100098,3224.100098,3224.100098,3224.100098,3224.100098,0
2005-08-29,3239.959961,3239.959961,3239.959961,3239.959961,3239.959961,0
2005-08-30,3234.100098,3234.100098,3234.100098,3234.100098,3234.100098,0
2005-08-31,3263.780029,3263.780029,3263.780029,3263.780029,3263.780029,0
2005-09-01,3282.290039,3282.290039,3282.290039,3282.290039,3282.290039,0
2005-09-02,3274.419922,3274.419922,3274.419922,3274.419922,3274.419922,0
2005-09-05,3303.050049,3303.050049,3303.050049,3303.050049,3303.050049,0
2005-09-06,3341.800049,3341.800049,3341.800049,3341.800049,3341.800049,0
2005-09-07,3349.459961,3349.459961,3349.459961,3349.459961,3349.459961,0
2005-09-08,3346.629883,3346.629883,3346.629883,3346.629883,3346.629883,0
2005-09-09,3359.659912,3359.659912,3359.659912,3359.659912,3359.659912,0
2005-09-12,3354.639893,3354.639893,3354.639893,3354.639893,3354.639893,0
2005-09-13,3325.550049,3325.550049,3325.550049,3325.550049,3325.550049,0
2005-09-14,3338.989990,3338.989990,3338.989990,3338.989990,3338.989990,0
2005-09-15,3339.020020,3339.020020,3339.020020,3339.020020,3339.020020,0
2005-09-16,3366.570068,3366.570068,3366.570068,3366.570068,3366.570068,0
2005-09-19,3356.280029,3356.280029,3356.280029,3356.280029,3356.280029,0
2005-09-20,3375.790039,3375.790039,3375.790039,3375.790039,3375.790039,0
2005-09-21,3326.780029,3326.780029,3326.780029,3326.780029,3326.780029,0
2005-09-22,3312.260010,3312.260010,3312.260010,3312.260010,3312.260010,0
2005-09-23,3331.550049,3331.550049,3331.550049,3331.550049,3331.550049,0
2005-09-26,3400.929932,3400.929932,3400.929932,3400.929932,3400.929932,0
2005-09-27,3384.239990,3384.239990,3384.239990,3384.239990,3384.239990,0
2005-09-28,3429.419922,3429.419922,3429.419922,3429.419922,3429.419922,0
2005-09-29,3412.750000,3412.750000,3412.750000,3412.750000,3412.750000,0
2005-09-30,3428.510010,3428.510010,3428.510010,3428.510010,3428.510010,0
2005-10-03,3449.340088,3449.340088,3449.340088,3449.340088,3449.340088,0
2005-10-04,3464.229980,3464.229980,3464.229980,3464.229980,3464.229980,0
2005-10-05,3418.840088,3418.840088,3418.840088,3418.840088,3418.840088,0
2005-10-06,3384.149902,3384.149902,3384.149902,3384.149902,3384.149902,0
2005-10-07,3374.100098,3374.100098,3374.100098,3374.100098,3374.100098,0
2005-10-10,3381.169922,3381.169922,3381.169922,3381.169922,3381.169922,0
2005-10-11,3387.459961,3387.459961,3387.459961,3387.459961,3387.459961,0
2005-10-12,3359.850098,3359.850098,3359.850098,3359.850098,3359.850098,0
2005-10-13,3331.419922,3331.419922,3331.419922,3331.419922,3331.419922,0
2005-10-14,3349.580078,3349.580078,3349.580078,3349.580078,3349.580078,0
2005-10-17,3356.770020,3356.770020,3356.770020,3356.770020,3356.770020,0
2005-10-18,3334.790039,3334.790039,3334.790039,3334.790039,3334.790039,0
2005-10-19,3279.610107,3279.610107,3279.610107,3279.610107,3279.610107,0
2005-10-20,3284.770020,3284.770020,3284.770020,3284.770020,3284.770020,0
2005-10-21,3271.050049,3271.050049,3271.050049,3271.050049,3271.050049,0
2005-10-24,3310.129883,3310.129883,3310.129883,3310.129883,3310.129883,0
2005-10-25,3292.520020,3292.520020,3292.520020,3292.520020,3292.520020,0
2005-10-26,3304.270020,3304.270020,3304.270020,3304.270020,3304.270020,0
2005-10-27,3241.139893,3241.139893,3241.139893,3241.139893,3241.139893,0
2005-10-28,3245.979980,3245.979980,3245.979980,3245.979980,3245.979980,0
2005-10-31,3320.149902,3320.149902,3320.149902,3320.149902,3320.149902,0
2005-11-01,3312.449951,3312.449951,3312.449951,3312.449951,3312.449951,0
2005-11-02,3320.620117,3320.620117,3320.620117,3320.620117,3320.620117,0
2005-11-03,3361.639893,3361.639893,3361.639893,3361.639893,3361.639893,0
2005-11-04,3355.280029,3355.280029,3355.280029,3355.280029,3355.280029,0
2005-11-07,3362.830078,3362.830078,3362.830078,3362.830078,3362.830078,0
2005-11-08,3361.750000,3361.750000,3361.750000,3361.750000,3361.750000,0
2005-11-09,3355.770020,3355.770020,3355.770020,3355.770020,3355.770020,0
2005-11-10,3361.050049,3361.050049,3361.050049,3361.050049,3361.050049,0
2005-11-11,3406.229980,3406.229980,3406.229980,3406.229980,3406.229980,0
2005-11-14,3412.189941,3412.189941,3412.189941,3412.189941,3412.189941,0
2005-11-15,3413.959961,3413.959961,3413.959961,3413.959961,3413.959961,0
2005-11-16,3391.590088,3391.590088,3391.590088,3391.590088,3391.590088,0
2005-11-17,3404.120117,3404.120117,3404.120117,3404.120117,3404.120117,0
2005-11-18,3427.179932,3427.179932,3427.179932,3427.179932,3427.179932,0
2005-11-21,3450.010010,3450.010010,3450.010010,3450.010010,3450.010010,0
2005-11-22,3450.510010,3450.510010,3450.510010,3450.510010,3450.510010,0
2005-11-23,3471.429932,3471.429932,3471.429932,3471.429932,3471.429932,0
2005-11-24,3459.149902,3459.149902,3459.149902,3459.149902,3459.149902,0
2005-11-25,3466.080078,3466.080078,3466.080078,3466.080078,3466.080078,0
2005-11-28,3453.110107,3453.110107,3453.110107,3453.110107,3453.110107,0
2005-11-29,3463.669922,3463.669922,3463.669922,3463.669922,3463.669922,0
2005-11-30,3447.070068,3447.070068,3447.070068,3447.070068,3447.070068,0
2005-12-01,3501.530029,3501.530029,3501.530029,3501.530029,3501.530029,0
2005-12-02,3519.659912,3519.659912,3519.659912,3519.659912,3519.659912,0
2005-12-05,3499.399902,3499.399902,3499.399902,3499.399902,3499.399902,0
2005-12-06,3516.840088,3516.840088,3516.840088,3516.840088,3516.840088,0
2005-12-07,3505.340088,3505.340088,3505.340088,3505.340088,3505.340088,0
2005-12-08,3510.379883,3510.379883,3510.379883,3510.379883,3510.379883,0
2005-12-09,3500.800049,3500.800049,3500.800049,3500.800049,3500.800049,0
2005-12-12,3514.070068,3514.070068,3514.070068,3514.070068,3514.070068,0
2005-12-13,3528.340088,3528.340088,3528.340088,3528.340088,3528.340088,0
2005-12-14,3519.120117,3519.120117,3519.120117,3519.120117,3519.120117,0
2005-12-15,3522.300049,3522.300049,3522.300049,3522.300049,3522.300049,0
2005-12-16,3556.760010,3556.760010,3556.760010,3556.760010,3556.760010,0
2005-12-19,3551.100098,3551.100098,3551.100098,3551.100098,3551.100098,0
2005-12-20,3561.110107,3561.110107,3561.110107,3561.110107,3561.110107,0
2005-12-21,3591.939941,3591.939941,3591.939941,3591.939941,3591.939941,0
2005-12-22,3591.020020,3591.020020,3591.020020,3591.020020,3591.020020,0
2005-12-23,3599.469971,3599.469971,3599.469971,3599.469971,3599.469971,0
2005-12-26,null,null,null,null,null,null
2005-12-27,3612.209961,3612.209961,3612.209961,3612.209961,3612.209961,0
2005-12-28,3605.120117,3605.120117,3605.120117,3605.120117,3605.120117,0
2005-12-29,3616.330078,3616.330078,3616.330078,3616.330078,3616.330078,0
2005-12-30,3578.929932,3578.929932,3578.929932,3578.929932,3578.929932,0
2006-01-02,3604.330078,3604.330078,3604.330078,3604.330078,3604.330078,0
2006-01-03,3614.340088,3614.340088,3614.340088,3614.340088,3614.340088,0
2006-01-04,3652.459961,3652.459961,3652.459961,3652.459961,3652.459961,0
2006-01-05,3650.239990,3650.239990,3650.239990,3650.239990,3650.239990,0
2006-01-06,3666.989990,3666.989990,3666.989990,3666.989990,3666.989990,0
2006-01-09,3671.780029,3671.780029,3671.780029,3671.780029,3671.780029,0
2006-01-10,3644.939941,3644.939941,3644.939941,3644.939941,3644.939941,0
2006-01-11,3668.610107,3668.610107,3668.610107,3668.610107,3668.610107,0
2006-01-12,3670.199951,3670.199951,3670.199951,3670.199951,3670.199951,0
2006-01-13,3629.250000,3629.250000,3629.250000,3629.250000,3629.250000,0
2006-01-16,3644.409912,3644.409912,3644.409912,3644.409912,3644.409912,0
2006-01-17,3610.060059,3610.060059,3610.060059,3610.060059,3610.060059,0
2006-01-18,3570.169922,3570.169922,3570.169922,3570.169922,3570.169922,0
2006-01-19,3593.219971,3593.219971,3593.219971,3593.219971,3593.219971,0
2006-01-20,3550.800049,3550.800049,3550.800049,3550.800049,3550.800049,0
2006-01-23,3544.310059,3544.310059,3544.310059,3544.310059,3544.310059,0
2006-01-24,3532.679932,3532.679932,3532.679932,3532.679932,3532.679932,0
2006-01-25,3578.000000,3578.000000,3578.000000,3578.000000,3578.000000,0
2006-01-26,3641.419922,3641.419922,3641.419922,3641.419922,3641.419922,0
2006-01-27,3685.479980,3685.479980,3685.479980,3685.479980,3685.479980,0
2006-01-30,3677.520020,3677.520020,3677.520020,3677.520020,3677.520020,0
2006-01-31,3691.409912,3691.409912,3691.409912,3691.409912,3691.409912,0
2006-02-01,3728.340088,3728.340088,3728.340088,3728.340088,3728.340088,0
2006-02-02,3677.050049,3677.050049,3677.050049,3677.050049,3677.050049,0
2006-02-03,3678.479980,3678.479980,3678.479980,3678.479980,3678.479980,0
2006-02-06,3682.320068,3682.320068,3682.320068,3682.320068,3682.320068,0
2006-02-07,3680.790039,3680.790039,3680.790039,3680.790039,3680.790039,0
2006-02-08,3671.370117,3671.370117,3671.370117,3671.370117,3671.370117,0
2006-02-09,3726.810059,3726.810059,3726.810059,3726.810059,3726.810059,0
2006-02-10,3695.629883,3695.629883,3695.629883,3695.629883,3695.629883,0
2006-02-13,3727.459961,3727.459961,3727.459961,3727.459961,3727.459961,0
2006-02-14,3734.479980,3734.479980,3734.479980,3734.479980,3734.479980,0
2006-02-15,3729.790039,3729.790039,3729.790039,3729.790039,3729.790039,0
2006-02-16,3756.469971,3756.469971,3756.469971,3756.469971,3756.469971,0
2006-02-17,3767.699951,3767.699951,3767.699951,3767.699951,3767.699951,0
2006-02-20,3766.739990,3766.739990,3766.739990,3766.739990,3766.739990,0
2006-02-21,3779.510010,3779.510010,3779.510010,3779.510010,3779.510010,0
2006-02-22,3818.479980,3818.479980,3818.479980,3818.479980,3818.479980,0
2006-02-23,3813.290039,3813.290039,3813.290039,3813.290039,3813.290039,0
2006-02-24,3826.000000,3826.000000,3826.000000,3826.000000,3826.000000,0
2006-02-27,3840.560059,3840.560059,3840.560059,3840.560059,3840.560059,0
2006-02-28,3774.510010,3774.510010,3774.510010,3774.510010,3774.510010,0
2006-03-01,3806.030029,3806.030029,3806.030029,3806.030029,3806.030029,0
2006-03-02,3763.729980,3763.729980,3763.729980,3763.729980,3763.729980,0
2006-03-03,3733.949951,3733.949951,3733.949951,3733.949951,3733.949951,0
2006-03-06,3754.070068,3754.070068,3754.070068,3754.070068,3754.070068,0
2006-03-07,3745.199951,3745.199951,3745.199951,3745.199951,3745.199951,0
2006-03-08,3727.959961,3727.959961,3727.959961,3727.959961,3727.959961,0
2006-03-09,3757.729980,3757.729980,3757.729980,3757.729980,3757.729980,0
2006-03-10,3798.459961,3798.459961,3798.459961,3798.459961,3798.459961,0
2006-03-13,3824.969971,3824.969971,3824.969971,3824.969971,3824.969971,0
2006-03-14,3833.479980,3833.479980,3833.479980,3833.479980,3833.479980,0
2006-03-15,3842.159912,3842.159912,3842.159912,3842.159912,3842.159912,0
2006-03-16,3839.709961,3839.709961,3839.709961,3839.709961,3839.709961,0
2006-03-17,3832.429932,3832.429932,3832.429932,3832.429932,3832.429932,0
2006-03-20,3842.100098,3842.100098,3842.100098,3842.100098,3842.100098,0
2006-03-21,3848.169922,3848.169922,3848.169922,3848.169922,3848.169922,0
2006-03-22,3868.479980,3868.479980,3868.479980,3868.479980,3868.479980,0
2006-03-23,3860.129883,3860.129883,3860.129883,3860.129883,3860.129883,0
2006-03-24,3870.889893,3870.889893,3870.889893,3870.889893,3870.889893,0
2006-03-27,3827.929932,3827.929932,3827.929932,3827.929932,3827.929932,0
2006-03-28,3811.219971,3811.219971,3811.219971,3811.219971,3811.219971,0
2006-03-29,3826.290039,3826.290039,3826.290039,3826.290039,3826.290039,0
2006-03-30,3874.610107,3874.610107,3874.610107,3874.610107,3874.610107,0
2006-03-31,3853.739990,3853.739990,3853.739990,3853.739990,3853.739990,0
2006-04-03,3878.639893,3878.639893,3878.639893,3878.639893,3878.639893,0
2006-04-04,3850.110107,3850.110107,3850.110107,3850.110107,3850.110107,0
2006-04-05,3863.919922,3863.919922,3863.919922,3863.919922,3863.919922,0
2006-04-06,3861.290039,3861.290039,3861.290039,3861.290039,3861.290039,0
2006-04-07,3823.110107,3823.110107,3823.110107,3823.110107,3823.110107,0
2006-04-10,3843.520020,3843.520020,3843.520020,3843.520020,3843.520020,0
2006-04-11,3788.810059,3788.810059,3788.810059,3788.810059,3788.810059,0
2006-04-12,3776.939941,3776.939941,3776.939941,3776.939941,3776.939941,0
2006-04-13,3779.939941,3779.939941,3779.939941,3779.939941,3779.939941,0
2006-04-14,null,null,null,null,null,null
2006-04-17,null,null,null,null,null,null
2006-04-18,3770.790039,3770.790039,3770.790039,3770.790039,3770.790039,0
2006-04-19,3820.959961,3820.959961,3820.959961,3820.959961,3820.959961,0
2006-04-20,3860.000000,3860.000000,3860.000000,3860.000000,3860.000000,0
2006-04-21,3888.459961,3888.459961,3888.459961,3888.459961,3888.459961,0
2006-04-24,3862.270020,3862.270020,3862.270020,3862.270020,3862.270020,0
2006-04-25,3871.090088,3871.090088,3871.090088,3871.090088,3871.090088,0
2006-04-26,3887.000000,3887.000000,3887.000000,3887.000000,3887.000000,0
2006-04-27,3865.419922,3865.419922,3865.419922,3865.419922,3865.419922,0
2006-04-28,3839.899902,3839.899902,3839.899902,3839.899902,3839.899902,0
2006-05-01,3839.899902,3839.899902,3839.899902,3839.899902,3839.899902,0
2006-05-02,3862.239990,3862.239990,3862.239990,3862.239990,3862.239990,0
